flowB.0	2015-09-13 11:38:44.705655	116.095474	39.752606	70	2.1092004
flowC.0	2015-09-13 11:38:44.705655	116.095264	39.752249	70	3.0422196
flowD.0	2015-09-13 11:38:44.705655	116.094817	39.752067	70	1.912518
flowE.0	2015-09-13 11:38:44.705655	116.094331	39.752065	70	2.9420388
flowA.0	2015-09-13 11:38:45.705655	116.095242	39.752945	70	3.5760672
flowB.0	2015-09-13 11:38:45.705655	116.095478	39.752599	70	3.2189292
flowC.0	2015-09-13 11:38:45.705655	116.095259	39.752244	70	2.5640892
flowD.0	2015-09-13 11:38:45.705655	116.094806	39.752064	70	3.5118504
flowE.0	2015-09-13 11:38:45.705655	116.09432	39.752069	70	3.5432352
flowA.0	2015-09-13 11:38:46.705655	116.095251	39.752939	70	3.5432928
flowB.0	2015-09-13 11:38:46.705655	116.095479	39.752591	70	3.2364936
flowC.0	2015-09-13 11:38:46.705655	116.095252	39.752239	70	2.9827476
flowD.0	2015-09-13 11:38:46.705655	116.094797	39.752063	70	3.0874536
flowE.0	2015-09-13 11:38:46.705655	116.094315	39.752071	70	1.947096
flowA.0	2015-09-13 11:38:47.705655	116.095256	39.752934	70	2.619612
flowB.0	2015-09-13 11:38:47.705655	116.095477	39.752586	70	2.1690072
flowC.0	2015-09-13 11:38:47.705655	116.095244	39.752236	70	2.5495776
flowD.0	2015-09-13 11:38:47.705655	116.094788	39.752063	70	2.687526
flowE.0	2015-09-13 11:38:47.705655	116.094305	39.752075	70	3.52881
flowA.0	2015-09-13 11:38:48.705655	116.09526	39.752927	70	2.9071008
flowB.0	2015-09-13 11:38:48.705655	116.095473	39.75258	70	2.7377964
flowC.0	2015-09-13 11:38:48.705655	116.095238	39.752234	70	2.332458
flowD.0	2015-09-13 11:38:48.705655	116.094781	39.752062	70	2.1663144
flowE.0	2015-09-13 11:38:48.705655	116.094297	39.752078	70	2.7427464
flowA.0	2015-09-13 11:38:49.705655	116.095265	39.75292	70	3.2112432
flowB.0	2015-09-13 11:38:49.705655	116.095468	39.752572	70	3.323556
flowC.0	2015-09-13 11:38:49.705655	116.095232	39.752231	70	2.0019924
flowD.0	2015-09-13 11:38:49.705655	116.094771	39.752062	70	3.0717756
flowE.0	2015-09-13 11:38:49.705655	116.094288	39.752082	70	2.985516
flowA.0	2015-09-13 11:38:50.705655	116.095268	39.752916	70	1.9915128
flowB.0	2015-09-13 11:38:50.705655	116.095466	39.752568	70	1.809756
flowC.0	2015-09-13 11:38:50.705655	116.095225	39.752229	70	2.4244488
flowD.0	2015-09-13 11:38:50.705655	116.094761	39.752062	70	3.1652964
flowE.0	2015-09-13 11:38:50.705655	116.094279	39.752085	70	3.0256632
flowA.0	2015-09-13 11:38:51.705655	116.095273	39.752908	70	3.5800308
flowB.0	2015-09-13 11:38:51.705655	116.095463	39.752563	70	2.2691844
flowC.0	2015-09-13 11:38:51.705655	116.095215	39.752225	70	3.5126712
flowD.0	2015-09-13 11:38:51.705655	116.094754	39.752062	70	1.949724
flowE.0	2015-09-13 11:38:51.705655	116.094272	39.752088	70	2.4201072
flowA.0	2015-09-13 11:38:52.705655	116.095276	39.752903	70	2.1633156
flowB.0	2015-09-13 11:38:52.705655	116.095459	39.752558	70	2.267604
flowC.0	2015-09-13 11:38:52.705655	116.095209	39.752222	70	1.94589
flowD.0	2015-09-13 11:38:52.705655	116.094747	39.752062	70	2.2061844
flowE.0	2015-09-13 11:38:52.705655	116.094263	39.752091	70	2.9573352
flowA.0	2015-09-13 11:38:53.705655	116.095281	39.752896	70	3.2693256
flowB.0	2015-09-13 11:38:53.705655	116.095455	39.752551	70	2.88594
flowC.0	2015-09-13 11:38:53.705655	116.095202	39.752219	70	2.5623576
flowD.0	2015-09-13 11:38:53.705655	116.094738	39.752062	70	2.7567396
flowE.0	2015-09-13 11:38:53.705655	116.094253	39.752095	70	3.552084
flowA.0	2015-09-13 11:38:54.705655	116.095286	39.752889	70	3.1669344
flowB.0	2015-09-13 11:38:54.705655	116.095452	39.752547	70	1.933524
flowC.0	2015-09-13 11:38:54.705655	116.095196	39.752217	70	2.0822076
flowD.0	2015-09-13 11:38:54.705655	116.09473	39.752062	70	2.4300612
flowE.0	2015-09-13 11:38:54.705655	116.094245	39.752098	70	2.6469756
flowA.0	2015-09-13 11:38:55.705655	116.095289	39.752884	70	1.9780776
flowB.0	2015-09-13 11:38:55.705655	116.095448	39.75254	70	3.0544776
flowC.0	2015-09-13 11:38:55.705655	116.095188	39.752214	70	2.6886636
flowD.0	2015-09-13 11:38:55.705655	116.094721	39.752062	70	2.867742
flowE.0	2015-09-13 11:38:55.705655	116.094239	39.7521	70	1.9867248
flowA.0	2015-09-13 11:38:56.705655	116.095292	39.75288	70	1.8459864
flowB.0	2015-09-13 11:38:56.705655	116.095444	39.752533	70	3.0104424
flowC.0	2015-09-13 11:38:56.705655	116.095181	39.752211	70	2.352096
flowD.0	2015-09-13 11:38:56.705655	116.094713	39.752062	70	2.5732692
flowE.0	2015-09-13 11:38:56.705655	116.094234	39.752102	70	1.8825768
flowA.0	2015-09-13 11:38:57.705655	116.095296	39.752874	70	2.8300572
flowB.0	2015-09-13 11:38:57.705655	116.095439	39.752525	70	3.5704656
flowC.0	2015-09-13 11:38:57.705655	116.095175	39.752209	70	2.1780216
flowD.0	2015-09-13 11:38:57.705655	116.094705	39.752062	70	2.512296
flowE.0	2015-09-13 11:38:57.705655	116.094228	39.752104	70	1.9664604
flowA.0	2015-09-13 11:38:58.705655	116.095299	39.752869	70	2.0657484
flowB.0	2015-09-13 11:38:58.705655	116.095434	39.752518	70	3.458862
flowC.0	2015-09-13 11:38:58.705655	116.095169	39.752207	70	1.99674
flowD.0	2015-09-13 11:38:58.705655	116.094695	39.752062	70	3.0212244
flowE.0	2015-09-13 11:38:58.705655	116.094223	39.752106	70	1.8762228
flowA.0	2015-09-13 11:38:59.705655	116.095304	39.752862	70	3.3409296
flowB.0	2015-09-13 11:38:59.705655	116.095431	39.752513	70	2.060442
flowC.0	2015-09-13 11:38:59.705655	116.095159	39.752202	70	3.5858988
flowD.0	2015-09-13 11:38:59.705655	116.094689	39.752062	70	1.8201492
flowE.0	2015-09-13 11:38:59.705655	116.094214	39.752109	70	2.9719476
flowA.0	2015-09-13 11:39:00.705655	116.095308	39.752856	70	2.6273376
flowB.0	2015-09-13 11:39:00.705655	116.095426	39.752505	70	3.5224128
flowC.0	2015-09-13 11:39:00.705655	116.095149	39.752198	70	3.4864344
flowD.0	2015-09-13 11:39:00.705655	116.094679	39.752062	70	3.1510404
flowE.0	2015-09-13 11:39:00.705655	116.094204	39.752113	70	3.497688
flowA.0	2015-09-13 11:39:01.705655	116.095311	39.752851	70	2.2291776
flowB.0	2015-09-13 11:39:01.705655	116.095421	39.752498	70	3.2032152
flowC.0	2015-09-13 11:39:01.705655	116.095142	39.752196	70	2.331666
flowD.0	2015-09-13 11:39:01.705655	116.094672	39.752062	70	1.9937484
flowE.0	2015-09-13 11:39:01.705655	116.094197	39.752116	70	2.3711112
flowA.0	2015-09-13 11:39:02.705655	116.095315	39.752844	70	2.914848
flowB.0	2015-09-13 11:39:02.705655	116.095418	39.752492	70	2.377782
flowC.0	2015-09-13 11:39:02.705655	116.095135	39.752193	70	2.527146
flowD.0	2015-09-13 11:39:02.705655	116.094662	39.752062	70	3.1296204
flowE.0	2015-09-13 11:39:02.705655	116.094191	39.752118	70	1.9805148
flowA.0	2015-09-13 11:39:03.705655	116.09532	39.752837	70	3.3975216
flowB.0	2015-09-13 11:39:03.705655	116.095414	39.752486	70	2.677374
flowC.0	2015-09-13 11:39:03.705655	116.095125	39.752189	70	3.330972
flowD.0	2015-09-13 11:39:03.705655	116.094652	39.752061	70	3.1063176
flowE.0	2015-09-13 11:39:03.705655	116.094185	39.75212	70	2.131542
flowA.0	2015-09-13 11:39:04.705655	116.095325	39.752831	70	2.8388736
flowB.0	2015-09-13 11:39:04.705655	116.095411	39.752482	70	2.0933208
flowC.0	2015-09-13 11:39:04.705655	116.095115	39.752185	70	3.4520796
flowD.0	2015-09-13 11:39:04.705655	116.094641	39.752061	70	3.235086
flowE.0	2015-09-13 11:39:04.705655	116.094175	39.752124	70	3.4492392
flowA.0	2015-09-13 11:39:05.705655	116.095328	39.752825	70	2.6450208
flowB.0	2015-09-13 11:39:05.705655	116.095408	39.752477	70	2.0134404
flowC.0	2015-09-13 11:39:05.705655	116.09511	39.752183	70	1.8457524
flowD.0	2015-09-13 11:39:05.705655	116.09463	39.752061	70	3.4915248
flowE.0	2015-09-13 11:39:05.705655	116.094169	39.752126	70	1.9787832
flowA.0	2015-09-13 11:39:06.705655	116.095333	39.752818	70	3.1170348
flowB.0	2015-09-13 11:39:06.705655	116.095405	39.752473	70	2.0624076
